"id","sku","name","start","end","season.id","season.name","season.code","program.id","program.name","program.code","location.venue","location.address_1","location.address_2","location.city","location.region","location.postcode","location.country","location.coordinates.lat","location.coordinates.lon","level","ongoing","awards_finalized"
52617,"RE-VIQRC-23-2617","LAUSD North VEX IQ MS League at Chatsworth Charter High School","2023-10-27T00:00:00-04:00","2024-02-02T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Chatsworth High School","10027 Lurline Avenue",,"Los Angeles","California","91311","United States",34.253424,-118.586066,"Other",false,true
52833,"RE-VIQRC-23-2833","OAI/GRC NASA VEX IQ Blended Tournament; Cleveland, OH","2023-10-27T00:00:00-04:00","2023-10-27T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Ohio Aerospace Institute","22800 Cedar Point Road",,"Cleveland","Ohio","44142","United States",41.407362,-81.873814,"Other",false,true
51833,"RE-VIQRC-23-1833","5th Annual Caston Cobweb Classic VIQRC Full Volume Blended Competition; Rochester, IN","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Caston High School","9815 Indiana 25",,"Rochester","Indiana","46975","United States",40.911701,-86.282239,"Other",false,true
51868,"RE-VIQRC-23-1868","BCSC Pump Up the Jam VIQRC Blended League; Columbus, IN","2023-10-28T00:00:00-04:00","2023-12-16T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Northside Middle School","1400 27th Street. Columbus,",,"Columbus","Indiana","47201","United States",39.227793,-85.910169,"Other",false,true
52084,"RE-VIQRC-23-2084","JR JACKET ROBOTICS - Full Volume Tournament","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Thomas Jefferson High School","2501 West Broadway",,"Council Bluffs","Iowa","51501","United States",41.261397,-95.883123,"Other",false,true
52085,"RE-VIQRC-23-2085","JR JACKET ROBOTICS - Full Volume Tournament","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Thomas Jefferson High School","2501 West Broadway",,"Council Bluffs","Iowa","51501","United States",41.261397,-95.883123,"Other",false,true
52310,"RE-VIQRC-23-2310","Harrisburg VIQRC SPOOKTACULAR","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Harrisburg South Middle School","600 South Cliff Avenue",,"Harrisburg","South Dakota","57032","United States",43.426534,-96.70566,"Other",false,true
52313,"RE-VIQRC-23-2313","Harrisburg VIQRC SPOOKTACULAR (Merged with 2nd event because of low registration)","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Harrisburg South Middle School","600 South Cliff Avenue",,"Harrisburg","South Dakota","57032","United States",43.426534,-96.70566,"Other",false,false
52403,"RE-VIQRC-23-2403","Heritage Halloween MS VIQRC","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","White House Heritage High School","7744 Tennessee 76",,"White House","Tennessee","37188","United States",36.475138,-86.703072,"Other",false,true
52472,"RE-VIQRC-23-2472","Zionsville Elementary VIQRC ES Tournament #1; Zionsville, IN","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Trailside Elementary","4200 South 875 East",,"Zionsville","Indiana","46077","United States",39.978549,-86.307524,"Other",false,true
52667,"RE-VIQRC-23-2667","Sand Springs Spooktacular - AM Tournament","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","242 N 3200 W","242 North 3200 West",,"Layton","Utah","84041","United States",41.063576,-112.025001,"Other",false,true
52669,"RE-VIQRC-23-2669","Sand Springs Monster Mash Tournament - PM Tournament","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","242 N 3200 W","242 North 3200 West",,"Layton","Utah","84041","United States",41.063576,-112.025001,"Other",false,true
52694,"RE-VIQRC-23-2694","Fayetteville Halloween Classic [VIQRC ES/MS]","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Woodland Junior High School","1 East Poplar Street",,"Fayetteville","Arkansas","72703","United States",36.087414,-94.157135,"Other",false,true
52797,"RE-VIQRC-23-2797","Trunk or Treat Middle School VIQRC","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","St. John Paul II Catholic School","1400 Parkway Plaza Drive",,"Houston","Texas","77077","United States",29.760196,-95.63432,"Other",false,true
52800,"RE-VIQRC-23-2800","Spook the 'Ville (ES/MS)","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","600 E Harpers Ferry Rd","600 East Harpers Ferry Road",,"Collierville","Tennessee","38017","United States",35.068507,-89.648173,"Other",false,true
52834,"RE-VIQRC-23-2834","Tampa Bay VEX IQ Tournament","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Coleman Middle School","1724 South Manhattan Avenue",,"Tampa","Florida","33629","United States",27.926994,-82.517746,"Other",false,true
52936,"RE-VIQRC-23-2936","ROBOSTARS VEX IQ TOURNAMENT #1","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","STAR INTERNATIONAL CENTER","20 E. Foothill Blvd",,"Arcadia","California","91006","United States",34.150623,-118.030842,"Other",false,true
52939,"RE-VIQRC-22-2939","Marksmen Annual Scrimmage  Blended VEX IQ Full Volume","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","William Tell Elementary","1235 31st Street",,"Tell City","Indiana","47586","United States",37.959433,-86.740223,"Other",false,false
53151,"RE-VIQRC-23-3151","Region 5 - Ghouls, Goblins, and Gears VIQRC- Tournament","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","1509 Enterprise Blvd","1509 Enterprise Boulevard",,"Lake Charles","Louisiana","70601","United States",30.220139,-93.203154,"Other",false,true
53166,"RE-VIQRC-23-3166","Full Volume Fright Fest! SVVSD Soaring Heights 2023-24 Full Volume","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Soaring Heights PK-8","3280 County Road 5",,"Erie","Colorado","80516","United States",40.050529,-105.016206,"Other",false,true
53327,"RE-VIQRC-23-3327","Bloodcurdling Bots - Halloween VIQRC Tournament @ Basic HS","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Basic Academy of International Studies","400 Palo Verde Drive",,"Henderson","Nevada","89015","United States",36.034723,-114.961977,"Other",false,true
53357,"RE-VIQRC-23-3357","2023 Molokai VEX IQ League","2023-10-28T00:00:00-04:00","2024-01-20T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Molokaʻi High School","2140 Farrington Avenue",,"Ho'olehua","Hawaii","96729","United States",21.163848,-157.048321,"Other",false,false
53392,"RE-VIQRC-23-3392","Trick or Bots *CANCELED*","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Coyle Middle School","4500 Skyline Drive",,"Rowlett","Texas","75088","United States",32.901125,-96.561825,"Other",false,false
53435,"RE-VIQRC-23-3435","1st Annual VEX IQ Fall Roundup @ Thomas Manor ES","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","7600 Jersey St","7600 Jersey Street",,"El Paso","Texas","79915","United States",31.729388,-106.369742,"Other",false,true
53557,"RE-VIQRC-23-3557","Monster Bots at San Antonio Academy","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","San Antonio Academy","117 East French Place",,"San Antonio","Texas","78212","United States",29.451095,-98.49354,"Other",false,true
53869,"RE-VIQRC-23-3869","VEX IQRC - Heritage Christian School – “Full Volume” Invitational Blended Scrimmage; Indianapolis, IN","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","6401 E 75th St","6401 East 75th Street",,"Indianapolis","Indiana","46250","United States",39.888018,-86.059492,"Other",false,true
53932,"RE-VIQRC-23-3932","RR Early Full Volume (ES)","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mountain Lakes High School","96 Powerville Road",,"Mountain Lakes","New Jersey","07046","United States",40.895253,-74.42719,"Other",false,true
53937,"RE-VIQRC-23-3937","RR Early Full Volume (MS)","2023-10-28T00:00:00-04:00","2023-10-28T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mountain Lakes High School","96 Powerville Road",,"Mountain Lakes","New Jersey","07046","United States",40.895253,-74.42719,"Other",false,false
54876,"RE-VIQRC-23-4876","Pittsburgh VEX IQ robotics League","2023-10-30T00:00:00-04:00","2024-03-02T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Sarah Heinz House","1 Heinz Street",,"Pittsburgh","Pennsylvania","15212","United States",40.454699,-79.99331,"Other",false,true
52973,"RE-VIQRC-23-2973","Ellensburg VIQRC League","2023-11-01T00:00:00-04:00","2023-12-06T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mt. Stuart Elementary","1701 North Cora St.",,"ELLENSBURG","Washington","98926","United States",47.009386,-120.559468,"Other",false,true
53584,"RE-VIQRC-23-3584","Bots in the Brook-VIQRC","2023-11-01T00:00:00-04:00","2023-11-01T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mountain Brook Junior High School","205 Overbrook Road",,"Birmingham","Alabama","35213","United States",33.493267,-86.755424,"Other",false,true
52619,"RE-VIQRC-23-2619","Mulholland STEAM Robotics MS VIQRC League ""Full Volume"" 2023-2024 (EL/MS)","2023-11-02T00:00:00-04:00","2024-02-08T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mulholland Middle School","17120 Vanowen Street",,"Los Angeles","California","91406","United States",34.193507,-118.505319,"Other",false,true
53096,"RE-VIQRC-23-3096","Bryant VIQRC League ES/MS","2023-11-02T00:00:00-04:00","2023-12-14T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Bryant High School Engineering Building 22","801 N Reynolds Road",,"Bryant","Arkansas","72022","United States",34.601327,-92.490862,"Other",false,true
54304,"RE-VIQRC-23-4304","Lee County Robotics Invitational Only League","2023-11-02T00:00:00-04:00","2024-02-01T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Lee County Board of Education","2410 Society Hill Road",,"Opelika","Alabama","36804","United States",32.621015,-85.39142,"Other",false,true
53406,"RE-VIQRC-23-3406","Chips Bowl - VIQRC Blended","2023-11-03T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Learner Support Center CCISD","2903 Falcon Pass",,"Houston","Texas","77062","United States",29.579101,-95.110194,"Other",false,true
51706,"RE-VIQRC-23-1706","Kaysville Junior High Season Opener for Elementary (CANCELLED)","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Kaysville Junior High School","100 East 350 South",,"Kaysville","Utah","84037","United States",41.028582,-111.93604,"Other",false,false
51708,"RE-VIQRC-23-1708","Kaysville Junior High Season Opener for Middle School","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Kaysville Junior High School","100 East 350 South",,"Kaysville","Utah","84037","United States",41.028582,-111.93604,"Other",false,true
51769,"RE-VIQRC-23-1769","VIQRC 2023-2024: Sloan Canyon Full Volume Tournament","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Pinecrest Academy Sloan Canyon","655 E. Dale Avenue",,"HENDERSON","Nevada","89044","United States",35.9628,-115.148968,"Other",false,true
51804,"RE-VIQRC-23-1804","River Ridge Academy VIQRC Full Volume Fall Tournament (ES/MS)","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","River Ridge Academy","3050 River Ridge Drive",,"Bluffton","South Carolina","29910","United States",32.268805,-80.943753,"Other",false,true
51922,"RE-VIQRC-23-1922","Battle of the Bots (ES/MS)","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Portland East Middle School","604 South Broadway",,"Portland","Tennessee","37148","United States",36.571355,-86.511656,"Other",false,true
51930,"RE-VIQRC-23-1930","BCPS CTE VEX IQ Full Volume Skills-Only Event","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Parkville Middle School","8711 Avondale Road",,"Baltimore","Maryland","21234","United States",39.377853,-76.526937,"Other",false,true
52081,"RE-VIQRC-23-2081","Sparks MS Northern Nevada Fall VIQRC Tournament","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Sparks Middle School","2275 18th Street",,"Sparks","Nevada","89431","United States",39.552329,-119.768933,"Other",false,true
52301,"RE-VIQRC-23-2301","Bots on the Mountie-VIQRC-  #1- Cancelled","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Irondale Middle School","6200 Old Leeds Road",,"Irondale","Alabama","35244","United States",33.544351,-86.664589,"Other",false,false
52409,"RE-VIQRC-23-2409","NCSD VIQRC Foothills Qualifier (ES/MS)","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","517 W Fleming Dr","517 West Fleming Drive",,"Morganton","North Carolina","28655","United States",35.729827,-81.691199,"Other",false,true
52476,"RE-VIQRC-23-2476","Magikid Diamond Bar VIQRC Full Volume Tournament 1","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mt Calvary Lutheran School","23300 Golden Springs Drive",,"Diamond Bar","California","91765","United States",34.016584,-117.810741,"Other",false,true
52505,"RE-VIQRC-23-2505","Blue Devil Robotics Full Volume Competition","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Bankhead Middle School","110 School Road",,"Cordova","Alabama","35550","United States",33.769086,-87.183806,"Other",false,true
52542,"RE-VIQRC-23-2542","Upstate SC Fall VIQRC Team Qualifier (ES/MS)","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Pendleton High School","7324 Hwy 187",,"Anderson","South Carolina","29625","United States",34.612717,-82.783754,"Other",false,true
52634,"RE-VIQRC-23-2634","FCS Robotics VIQRC - Full Volume November Qualifier","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Otwell Middle School","605 Tribble Gap Road",,"Cumming","Georgia","30040","United States",34.219737,-84.135937,"Other",false,true
52722,"RE-VIQRC-23-2722","Pioneer Fall Classic VIQRC Blended Event- Elyria, Ohio","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Elyria High School - Auxiliary Gym","601 Middle Avenue",,"Elyria","Ohio","44035","United States",41.362259,-82.10828,"Other",false,true
52763,"RE-VIQRC-23-2763","Petal School District Open VIQRC-  Tournament- Elementary Only","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Petal Elementary School","1179 Mississippi 42",,"Petal","Mississippi","39465","United States",31.352117,-89.202426,"Other",false,true
52816,"RE-VIQRC-23-2816","RAM Robotics Vex Full Volume (VIQRC)- Middle and Elementary Teams","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Headland High School","8 Sporman Street",,"Headland","Alabama","36345","United States",31.34805,-85.340575,"Other",false,true
52846,"RE-VIQRC-23-2846","DC VEX IQ FULL VOLUME COMPETITION","2023-11-04T00:00:00-04:00","2023-11-04T00:00:00-04:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Rita Bright Family and Youth Center","2500 14th Street Northwest",,"Washington","District of Columbia","20009","United States",38.92212,-77.032496,"Other",false,true
