"id","type","division","rank","score","attempts","eventId","teamName","seasonId"
40742768,"driver",,28,78,1,54917,"671A",180
40742769,"programming",,28,27,1,54917,"671A",180
40742770,"driver",,29,87,1,54917,"58988G",180
40742771,"programming",,29,18,1,54917,"58988G",180
40742772,"driver",,30,73,1,54917,"95382X",180
40742773,"programming",,30,29,1,54917,"95382X",180
40742774,"driver",,31,37,1,54917,"98990R",180
40742775,"programming",,31,61,1,54917,"98990R",180
40742776,"driver",,32,63,1,54917,"98990H",180
40742777,"programming",,32,34,1,54917,"98990H",180
40742778,"driver",,33,89,1,54917,"97519A",180
40742779,"programming",,33,5,1,54917,"97519A",180
40742780,"driver",,34,68,1,54917,"13090A",180
40742781,"programming",,34,19,1,54917,"13090A",180
40742782,"driver",,35,85,1,54917,"56556C",180
40742783,"programming",,35,0,0,54917,"56556C",180
40742784,"driver",,36,78,2,54917,"7252B",180
40742785,"programming",,36,0,0,54917,"7252B",180
40742786,"driver",,37,54,1,54917,"98996A",180
40742787,"programming",,37,23,1,54917,"98996A",180
40742788,"driver",,38,74,1,54917,"81698B",180
40742789,"programming",,38,0,0,54917,"81698B",180
40742790,"driver",,39,73,1,54917,"3322E",180
40742791,"programming",,39,0,0,54917,"3322E",180
40742792,"driver",,40,72,3,54917,"91902B",180
40742793,"programming",,40,0,0,54917,"91902B",180
40742794,"driver",,41,40,1,54917,"3399U",180
40742795,"programming",,41,22,1,54917,"3399U",180
40742796,"driver",,42,38,1,54917,"95382Z",180
40742797,"programming",,42,20,1,54917,"95382Z",180
40742798,"driver",,43,47,1,54917,"3322A",180
40742799,"programming",,43,10,1,54917,"3322A",180
40742800,"driver",,44,50,1,54917,"80719E",180
40742801,"programming",,44,5,1,54917,"80719E",180
40742802,"driver",,45,55,1,54917,"56556B",180
40742803,"programming",,45,0,0,54917,"56556B",180
40742804,"driver",,46,54,1,54917,"15159A",180
40742805,"programming",,46,0,0,54917,"15159A",180
40742806,"driver",,47,44,1,54917,"8588A",180
40742807,"programming",,47,0,0,54917,"8588A",180
40742808,"driver",,48,0,0,54917,"366Y",180
40742809,"programming",,48,24,1,54917,"366Y",180
40742810,"driver",,49,24,1,54917,"7252A",180
40742811,"programming",,49,0,0,54917,"7252A",180
40742812,"driver",,50,20,1,54917,"7252D",180
40742813,"programming",,50,0,0,54917,"7252D",180
40742814,"driver",,51,16,1,54917,"7856X",180
40742815,"programming",,51,0,0,54917,"7856X",180
39895314,"driver",,1,130,3,55010,"27738A",180
39895315,"programming",,1,120,2,55010,"27738A",180
39895316,"driver",,2,132,2,55010,"37097A",180
39895317,"programming",,2,112,3,55010,"37097A",180
39895318,"driver",,3,134,3,55010,"58131B",180
39895319,"programming",,3,96,3,55010,"58131B",180
39895320,"driver",,4,132,3,55010,"73520A",180
39895321,"programming",,4,90,3,55010,"73520A",180
39895322,"driver",,5,125,1,55010,"52891A",180
39895323,"programming",,5,88,3,55010,"52891A",180
39895324,"driver",,6,114,3,55010,"32680E",180
39895325,"programming",,6,93,3,55010,"32680E",180
39895326,"driver",,7,127,3,55010,"98996B",180
39895327,"programming",,7,50,3,55010,"98996B",180
39895328,"driver",,8,128,2,55010,"60666Z",180
39895329,"programming",,8,46,2,55010,"60666Z",180
39895330,"driver",,9,88,2,55010,"9666B",180
39895331,"programming",,9,82,2,55010,"9666B",180
39895332,"driver",,10,91,3,55010,"12018C",180
39895333,"programming",,10,73,2,55010,"12018C",180
39895334,"driver",,11,77,3,55010,"71122A",180
39895335,"programming",,11,64,3,55010,"71122A",180
39895336,"driver",,12,71,1,55010,"906A",180
39895337,"programming",,12,66,1,55010,"906A",180
39895338,"driver",,13,106,3,55010,"15159D",180
39895339,"programming",,13,31,3,55010,"15159D",180
39895340,"driver",,14,85,2,55010,"12018B",180
39895341,"programming",,14,51,2,55010,"12018B",180
39895342,"driver",,15,90,3,55010,"8023D",180
39895343,"programming",,15,45,3,55010,"8023D",180
39895344,"driver",,16,74,1,55010,"18511A",180
39895345,"programming",,16,50,1,55010,"18511A",180
39895346,"driver",,17,107,2,55010,"72366A",180
39895347,"programming",,17,10,2,55010,"72366A",180
39895348,"driver",,18,103,1,55010,"72377G",180
39895349,"programming",,18,5,1,55010,"72377G",180
39895350,"driver",,19,105,2,55010,"72366N",180
39895351,"programming",,19,0,2,55010,"72366N",180
39895352,"driver",,20,104,1,55010,"60667C",180
39895353,"programming",,20,0,0,55010,"60667C",180
39895354,"driver",,21,99,1,55010,"98831B",180
39895355,"programming",,21,0,0,55010,"98831B",180
39895356,"driver",,22,84,2,55010,"18515J",180
39895357,"programming",,22,5,2,55010,"18515J",180
39895358,"driver",,23,87,2,55010,"28111Z",180
39895359,"programming",,23,0,0,55010,"28111Z",180
39895360,"driver",,24,76,3,55010,"2554A",180
39895361,"programming",,24,0,0,55010,"2554A",180
39895362,"driver",,25,75,3,55010,"2554D",180
39895363,"programming",,25,0,0,55010,"2554D",180
39895364,"driver",,26,75,1,55010,"50600B",180
39895365,"programming",,26,0,0,55010,"50600B",180
39895366,"driver",,27,67,1,55010,"18533A",180
39895367,"programming",,27,0,1,55010,"18533A",180
39895368,"driver",,28,54,1,55010,"18345A",180
39895369,"programming",,28,10,1,55010,"18345A",180
39895370,"driver",,29,64,1,55010,"70800A",180
39895371,"programming",,29,0,0,55010,"70800A",180
39895372,"driver",,30,64,1,55010,"50600A",180
39895373,"programming",,30,0,0,55010,"50600A",180
39895374,"driver",,31,64,1,55010,"94666B",180
39895375,"programming",,31,0,0,55010,"94666B",180
39895376,"driver",,32,58,3,55010,"71122C",180
39895377,"programming",,32,0,0,55010,"71122C",180
39895378,"driver",,33,58,1,55010,"80888A",180
39895379,"programming",,33,0,0,55010,"80888A",180
39895380,"driver",,34,33,1,55010,"19166A",180
39895381,"programming",,34,24,1,55010,"19166A",180
39895382,"driver",,35,57,1,55010,"65497C",180
39895383,"programming",,35,0,0,55010,"65497C",180
39895384,"driver",,36,54,3,55010,"52807B",180
39895385,"programming",,36,0,0,55010,"52807B",180
39895386,"driver",,37,53,1,55010,"80888B",180
39895387,"programming",,37,0,0,55010,"80888B",180
39895388,"driver",,38,48,1,55010,"94666C",180
39895389,"programming",,38,0,0,55010,"94666C",180
39895390,"driver",,39,46,1,55010,"65497D",180
39895391,"programming",,39,0,0,55010,"65497D",180
39895392,"driver",,40,43,1,55010,"26862H",180
39895393,"programming",,40,0,0,55010,"26862H",180
39895394,"driver",,41,0,0,55010,"68888X",180
39895395,"programming",,41,36,1,55010,"68888X",180
39895396,"driver",,42,36,1,55010,"15159F",180
39895397,"programming",,42,0,0,55010,"15159F",180
39895242,"driver",,1,133,3,55014,"60666A",180
39895243,"programming",,1,97,3,55014,"60666A",180
39895244,"driver",,2,126,3,55014,"32680A",180
39895245,"programming",,2,92,3,55014,"32680A",180
39895246,"driver",,3,110,3,55014,"66888A",180
39895247,"programming",,3,98,3,55014,"66888A",180
39895248,"driver",,4,94,2,55014,"8666A",180
39895249,"programming",,4,92,3,55014,"8666A",180
39895250,"driver",,5,124,3,55014,"60489A",180
39895251,"programming",,5,61,3,55014,"60489A",180
39895252,"driver",,6,85,3,55014,"2717A",180
39895253,"programming",,6,98,3,55014,"2717A",180
39895254,"driver",,7,86,3,55014,"8848A",180
39895255,"programming",,7,94,3,55014,"8848A",180
39895256,"driver",,8,93,3,55014,"8848B",180
39895257,"programming",,8,76,3,55014,"8848B",180
39895258,"driver",,9,63,3,55014,"11619A",180
39895259,"programming",,9,103,3,55014,"11619A",180
39895260,"driver",,10,126,3,55014,"60666X",180
39895261,"programming",,10,35,3,55014,"60666X",180
39895262,"driver",,11,90,3,55014,"57521Z",180
39895263,"programming",,11,44,3,55014,"57521Z",180
39895264,"driver",,12,50,2,55014,"38888V",180
39895265,"programming",,12,77,2,55014,"38888V",180
39895266,"driver",,13,80,2,55014,"366Y",180
39895267,"programming",,13,47,2,55014,"366Y",180
39895268,"driver",,14,124,1,55014,"3863A",180
39895269,"programming",,14,0,0,55014,"3863A",180
39895270,"driver",,15,81,2,55014,"366T",180
39895271,"programming",,15,42,2,55014,"366T",180
39895272,"driver",,16,103,3,55014,"66888C",180
39895273,"programming",,16,19,1,55014,"66888C",180
39895274,"driver",,17,96,3,55014,"8666D",180
39895275,"programming",,17,22,3,55014,"8666D",180
39895276,"driver",,18,115,2,55014,"8833A",180
39895277,"programming",,18,0,0,55014,"8833A",180
39895278,"driver",,19,79,1,55014,"366A",180
39895279,"programming",,19,33,1,55014,"366A",180
39895280,"driver",,20,111,1,55014,"166A",180
39895281,"programming",,20,0,1,55014,"166A",180
39895282,"driver",,21,102,1,55014,"66888B",180
39895283,"programming",,21,8,1,55014,"66888B",180
39895284,"driver",,22,108,2,55014,"7755F",180
39895285,"programming",,22,0,0,55014,"7755F",180
39895286,"driver",,23,99,2,55014,"7755B",180
39895287,"programming",,23,0,0,55014,"7755B",180
39895288,"driver",,24,97,3,55014,"7755C",180
39895289,"programming",,24,0,0,55014,"7755C",180
39895290,"driver",,25,94,2,55014,"766V",180
39895291,"programming",,25,0,0,55014,"766V",180
39895292,"driver",,26,93,1,55014,"98888H",180
39895293,"programming",,26,0,0,55014,"98888H",180
39895294,"driver",,27,90,2,55014,"7755D",180
39895295,"programming",,27,0,0,55014,"7755D",180
39895296,"driver",,28,88,1,55014,"366B",180
39895297,"programming",,28,0,1,55014,"366B",180
39895298,"driver",,29,87,1,55014,"82355P",180
39895299,"programming",,29,0,0,55014,"82355P",180
39895300,"driver",,30,85,1,55014,"7755E",180
39895301,"programming",,30,0,0,55014,"7755E",180
39895302,"driver",,31,81,1,55014,"6668C",180
39895303,"programming",,31,0,0,55014,"6668C",180
39895304,"driver",,32,68,2,55014,"8848R",180
39895305,"programming",,32,0,0,55014,"8848R",180
39895306,"driver",,33,61,1,55014,"166Y",180
39895307,"programming",,33,0,0,55014,"166Y",180
39895308,"driver",,34,59,2,55014,"82377G",180
39895309,"programming",,34,0,0,55014,"82377G",180
39895310,"driver",,35,55,3,55014,"52808A",180
39895311,"programming",,35,0,0,55014,"52808A",180
39895312,"driver",,36,33,1,55014,"8848C",180
39895313,"programming",,36,0,0,55014,"8848C",180
39897416,"driver",,1,139,3,51532,"60666A",180
39897417,"programming",,1,112,3,51532,"60666A",180
39897418,"driver",,2,127,3,51532,"98996A",180
39897419,"programming",,2,85,3,51532,"98996A",180
39897420,"driver",,3,111,3,51532,"80066A",180
39897421,"programming",,3,84,3,51532,"80066A",180
39897422,"driver",,4,95,3,51532,"80066B",180
39897423,"programming",,4,97,3,51532,"80066B",180
39897424,"driver",,5,114,3,51532,"80066C",180
39897425,"programming",,5,76,2,51532,"80066C",180
39897426,"driver",,6,110,3,51532,"67166A",180
39897427,"programming",,6,79,3,51532,"67166A",180
39897428,"driver",,7,85,2,51532,"31892A",180
39897429,"programming",,7,88,3,51532,"31892A",180
39897430,"driver",,8,100,3,51532,"15167A",180
39897431,"programming",,8,66,3,51532,"15167A",180
39897432,"driver",,9,95,3,51532,"671A",180
39897433,"programming",,9,70,3,51532,"671A",180
39897434,"driver",,10,91,3,51532,"996X",180
39897435,"programming",,10,60,3,51532,"996X",180
39897436,"driver",,11,105,3,51532,"10458C",180
39897437,"programming",,11,41,3,51532,"10458C",180
39897438,"driver",,12,59,3,51532,"671B",180
39897439,"programming",,12,84,3,51532,"671B",180
39897440,"driver",,13,76,2,51532,"61105A",180
39897441,"programming",,13,67,3,51532,"61105A",180
39897442,"driver",,14,109,3,51532,"52806A",180
39897443,"programming",,14,33,3,51532,"52806A",180
39897444,"driver",,15,106,3,51532,"22423A",180
39897445,"programming",,15,35,3,51532,"22423A",180
39897446,"driver",,16,126,3,51532,"32680A",180
39897447,"programming",,16,14,2,51532,"32680A",180
39897448,"driver",,17,111,3,51532,"64165G",180
39897449,"programming",,17,24,2,51532,"64165G",180
39897450,"driver",,18,115,2,51532,"82366G",180
39897451,"programming",,18,15,2,51532,"82366G",180
39897452,"driver",,19,112,1,51532,"8828B",180
39897453,"programming",,19,17,1,51532,"8828B",180
39897454,"driver",,20,99,3,51532,"52806B",180
39897455,"programming",,20,27,3,51532,"52806B",180
39897456,"driver",,21,77,3,51532,"79813P",180
39897457,"programming",,21,45,3,51532,"79813P",180
39897458,"driver",,22,99,2,51532,"10458A",180
39897459,"programming",,22,23,3,51532,"10458A",180
39897460,"driver",,23,82,2,51532,"75161B",180
39897461,"programming",,23,32,2,51532,"75161B",180
39897462,"driver",,24,83,3,51532,"60898A",180
39897463,"programming",,24,20,3,51532,"60898A",180
39897464,"driver",,25,78,3,51532,"20224H",180
39897465,"programming",,25,20,1,51532,"20224H",180
39897466,"driver",,26,90,1,51532,"10458X",180
39897467,"programming",,26,5,1,51532,"10458X",180
39897468,"driver",,27,84,1,51532,"22423G",180
39897469,"programming",,27,10,1,51532,"22423G",180
39897470,"driver",,28,88,2,51532,"1298A",180
39897471,"programming",,28,5,1,51532,"1298A",180
39897472,"driver",,29,87,2,51532,"82355P",180
39897473,"programming",,29,0,0,51532,"82355P",180
39897474,"driver",,30,86,2,51532,"5009A",180
39897475,"programming",,30,0,0,51532,"5009A",180
39897476,"driver",,31,86,1,51532,"59268D",180
39897477,"programming",,31,0,0,51532,"59268D",180
39897478,"driver",,32,81,1,51532,"98886B",180
39897479,"programming",,32,0,0,51532,"98886B",180
39897480,"driver",,33,0,0,51532,"61588Y",180
39897481,"programming",,33,76,1,51532,"61588Y",180
39897482,"driver",,34,76,2,51532,"3322D",180
39897483,"programming",,34,0,0,51532,"3322D",180
39897484,"driver",,35,76,2,51532,"61588T",180
39897485,"programming",,35,0,0,51532,"61588T",180
39897486,"driver",,36,75,3,51532,"52809A",180
39897487,"programming",,36,0,0,51532,"52809A",180
39897488,"driver",,37,57,3,51532,"61588W",180
39897489,"programming",,37,15,2,51532,"61588W",180
39897490,"driver",,38,71,2,51532,"75161E",180
39897491,"programming",,38,0,0,51532,"75161E",180
39897492,"driver",,39,70,3,51532,"64165W",180
39897493,"programming",,39,0,0,51532,"64165W",180
39897494,"driver",,40,68,2,51532,"66063A",180
39897495,"programming",,40,0,0,51532,"66063A",180
39897496,"driver",,41,65,1,51532,"61823D",180
39897497,"programming",,41,0,0,51532,"61823D",180
39897498,"driver",,42,64,1,51532,"98990R",180
39897499,"programming",,42,0,0,51532,"98990R",180
39897500,"driver",,43,57,2,51532,"9688C",180
39897501,"programming",,43,0,0,51532,"9688C",180
39897502,"driver",,44,53,1,51532,"52808B",180
39897503,"programming",,44,0,0,51532,"52808B",180
39897504,"driver",,45,48,1,51532,"6060A",180
39897505,"programming",,45,0,0,51532,"6060A",180
39897506,"driver",,46,45,2,51532,"52808A",180
39897507,"programming",,46,0,0,51532,"52808A",180
39897508,"driver",,47,42,2,51532,"3322A",180
39897509,"programming",,47,0,0,51532,"3322A",180
39897510,"driver",,48,38,3,51532,"64165H",180
39897511,"programming",,48,0,0,51532,"64165H",180
39897512,"driver",,49,28,2,51532,"98192A",180
39897513,"programming",,49,0,0,51532,"98192A",180
39897514,"driver",,50,15,1,51532,"76540B",180
39897515,"programming",,50,0,0,51532,"76540B",180
39897516,"driver",,51,13,1,51532,"98888H",180
39897517,"programming",,51,0,0,51532,"98888H",180
39896950,"driver",,1,136,3,51749,"95111C",180
39896951,"programming",,1,110,3,51749,"95111C",180
39896952,"driver",,2,126,3,51749,"55819A",180
39896953,"programming",,2,111,3,51749,"55819A",180
39896954,"driver",,3,126,3,51749,"80982C",180
39896955,"programming",,3,102,3,51749,"80982C",180
39896956,"driver",,4,122,3,51749,"95111B",180
39896957,"programming",,4,103,3,51749,"95111B",180
39896958,"driver",,5,129,3,51749,"71888B",180
39896959,"programming",,5,89,3,51749,"71888B",180
39896960,"driver",,6,110,3,51749,"9781A",180
39896961,"programming",,6,103,3,51749,"9781A",180
39896962,"driver",,7,106,3,51749,"3336A",180
39896963,"programming",,7,105,3,51749,"3336A",180
39896964,"driver",,8,126,3,51749,"98996B",180
39896965,"programming",,8,83,3,51749,"98996B",180
39896966,"driver",,9,113,3,51749,"636H",180
39896967,"programming",,9,87,3,51749,"636H",180
39896968,"driver",,10,120,3,51749,"33885A",180
39896969,"programming",,10,67,3,51749,"33885A",180
39896970,"driver",,11,100,3,51749,"996A",180
39896971,"programming",,11,81,3,51749,"996A",180
39896972,"driver",,12,112,3,51749,"72366N",180
39896973,"programming",,12,69,3,51749,"72366N",180
39896974,"driver",,13,109,3,51749,"15159D",180
39896975,"programming",,13,70,3,51749,"15159D",180
39896976,"driver",,14,95,3,51749,"94888A",180
39896977,"programming",,14,81,3,51749,"94888A",180
39896978,"driver",,15,86,3,51749,"996C",180
39896979,"programming",,15,86,3,51749,"996C",180
39896980,"driver",,16,100,3,51749,"671H",180
39896981,"programming",,16,72,3,51749,"671H",180
39896982,"driver",,17,106,3,51749,"33885B",180
39896983,"programming",,17,56,3,51749,"33885B",180
39896984,"driver",,18,102,3,51749,"1266Y",180
39896985,"programming",,18,57,3,51749,"1266Y",180
39896986,"driver",,19,78,3,51749,"91902D",180
39896987,"programming",,19,80,3,51749,"91902D",180
39896988,"driver",,20,94,2,51749,"72366G",180
39896989,"programming",,20,60,2,51749,"72366G",180
39896990,"driver",,21,122,1,51749,"28111Z",180
39896991,"programming",,21,31,1,51749,"28111Z",180
39896992,"driver",,22,89,3,51749,"33885D",180
39896993,"programming",,22,58,3,51749,"33885D",180
39896994,"driver",,23,102,3,51749,"33885C",180
39896995,"programming",,23,43,1,51749,"33885C",180
39896996,"driver",,24,96,3,51749,"7342M",180
39896997,"programming",,24,41,3,51749,"7342M",180
39896998,"driver",,25,86,3,51749,"31892F",180
39896999,"programming",,25,49,3,51749,"31892F",180
39897000,"driver",,26,111,2,51749,"32680E",180
39897001,"programming",,26,19,2,51749,"32680E",180
39897002,"driver",,27,79,3,51749,"96666A",180
39897003,"programming",,27,50,3,51749,"96666A",180
39897004,"driver",,28,125,3,51749,"1268A",180
39897005,"programming",,28,0,0,51749,"1268A",180
39897006,"driver",,29,79,3,51749,"671K",180
39897007,"programming",,29,45,2,51749,"671K",180
39897008,"driver",,30,117,3,51749,"92355G",180
39897009,"programming",,30,5,1,51749,"92355G",180
39897010,"driver",,31,105,3,51749,"7342X",180
39897011,"programming",,31,16,3,51749,"7342X",180
39897012,"driver",,32,121,3,51749,"98831B",180
39897013,"programming",,32,0,0,51749,"98831B",180
39897014,"driver",,33,101,3,51749,"7276X",180
39897015,"programming",,33,16,3,51749,"7276X",180
39897016,"driver",,34,100,3,51749,"83300A",180
39897017,"programming",,34,15,2,51749,"83300A",180
39897018,"driver",,35,104,3,51749,"33885E",180
39897019,"programming",,35,5,2,51749,"33885E",180
39897020,"driver",,36,74,2,51749,"61823A",180
39897021,"programming",,36,32,2,51749,"61823A",180
39897022,"driver",,37,86,3,51749,"88299V",180
39897023,"programming",,37,20,2,51749,"88299V",180
39897024,"driver",,38,75,3,51749,"91902C",180
39897025,"programming",,38,26,3,51749,"91902C",180
39897026,"driver",,39,97,1,51749,"28111N",180
39897027,"programming",,39,0,0,51749,"28111N",180
39897028,"driver",,40,96,2,51749,"77072A",180
39897029,"programming",,40,0,0,51749,"77072A",180
39897030,"driver",,41,53,1,51749,"61823B",180
39897031,"programming",,41,40,1,51749,"61823B",180
39897032,"driver",,42,60,1,51749,"906A",180
39897033,"programming",,42,33,1,51749,"906A",180
39897034,"driver",,43,93,1,51749,"28119D",180
39897035,"programming",,43,0,0,51749,"28119D",180
39897036,"driver",,44,84,3,51749,"70520Y",180
39897037,"programming",,44,5,1,51749,"70520Y",180
39897038,"driver",,45,84,3,51749,"28731G",180
39897039,"programming",,45,5,1,51749,"28731G",180
39897040,"driver",,46,89,2,51749,"59268A",180
39897041,"programming",,46,0,0,51749,"59268A",180
39897042,"driver",,47,88,1,51749,"8828D",180
39897043,"programming",,47,0,0,51749,"8828D",180
39897044,"driver",,48,0,0,51749,"1658C",180
39897045,"programming",,48,86,3,51749,"1658C",180
39897046,"driver",,49,85,3,51749,"18533B",180
39897047,"programming",,49,0,0,51749,"18533B",180
39897048,"driver",,50,83,2,51749,"72300P",180
39897049,"programming",,50,0,0,51749,"72300P",180
39897050,"driver",,51,82,2,51749,"67777A",180
39897051,"programming",,51,0,0,51749,"67777A",180
39897052,"driver",,52,68,2,51749,"12861A",180
39897053,"programming",,52,10,2,51749,"12861A",180
39897054,"driver",,53,78,2,51749,"36057C",180
39897055,"programming",,53,0,0,51749,"36057C",180
39897056,"driver",,54,78,1,51749,"98990A",180
39897057,"programming",,54,0,0,51749,"98990A",180
39897058,"driver",,55,76,3,51749,"3322B",180
39897059,"programming",,55,0,0,51749,"3322B",180
39897060,"driver",,56,74,2,51749,"88299A",180
39897061,"programming",,56,0,0,51749,"88299A",180
39897062,"driver",,57,72,3,51749,"70520D",180
39897063,"programming",,57,0,0,51749,"70520D",180
39897064,"driver",,58,70,3,51749,"7856Z",180
39897065,"programming",,58,0,0,51749,"7856Z",180
39897066,"driver",,59,70,2,51749,"64165M",180
39897067,"programming",,59,0,0,51749,"64165M",180
39897068,"driver",,60,59,2,51749,"28731E",180
39897069,"programming",,60,10,2,51749,"28731E",180
39897070,"driver",,61,69,1,51749,"61688A",180
39897071,"programming",,61,0,0,51749,"61688A",180
39897072,"driver",,62,68,3,51749,"33123A",180
39897073,"programming",,62,0,0,51749,"33123A",180
39897074,"driver",,63,68,1,51749,"72355C",180
39897075,"programming",,63,0,0,51749,"72355C",180
39897076,"driver",,64,67,3,51749,"7856A",180
39897077,"programming",,64,0,0,51749,"7856A",180
39897078,"driver",,65,63,2,51749,"6788E",180
39897079,"programming",,65,0,0,51749,"6788E",180
39897080,"driver",,66,62,3,51749,"6068A",180
39897081,"programming",,66,0,0,51749,"6068A",180
39897082,"driver",,67,62,2,51749,"60919B",180
39897083,"programming",,67,0,0,51749,"60919B",180
39897084,"driver",,68,59,3,51749,"70520C",180
39897085,"programming",,68,0,1,51749,"70520C",180
39897086,"driver",,69,59,3,51749,"80719B",180
39897087,"programming",,69,0,0,51749,"80719B",180
39897088,"driver",,70,55,1,51749,"66063B",180
39897089,"programming",,70,0,0,51749,"66063B",180
39897090,"driver",,71,54,1,51749,"85297C",180
39897091,"programming",,71,0,0,51749,"85297C",180
39897092,"driver",,72,53,2,51749,"9115B",180
39897093,"programming",,72,0,0,51749,"9115B",180
39897094,"driver",,73,51,3,51749,"60919A",180
39897095,"programming",,73,0,0,51749,"60919A",180
39897096,"driver",,74,50,1,51749,"72355P",180
39897097,"programming",,74,0,0,51749,"72355P",180
39897098,"driver",,75,48,3,51749,"79309F",180
39897099,"programming",,75,0,0,51749,"79309F",180
39897100,"driver",,76,47,3,51749,"3339A",180
39897101,"programming",,76,0,0,51749,"3339A",180
39897102,"driver",,77,43,1,51749,"80719A",180
39897103,"programming",,77,0,0,51749,"80719A",180
39897104,"driver",,78,42,2,51749,"55868D",180
39897105,"programming",,78,0,0,51749,"55868D",180
39897106,"driver",,79,39,1,51749,"12861D",180
39897107,"programming",,79,0,0,51749,"12861D",180
39897108,"driver",,80,29,3,51749,"70520M",180
39897109,"programming",,80,0,0,51749,"70520M",180
39897110,"driver",,81,29,1,51749,"72377G",180
39897111,"programming",,81,0,0,51749,"72377G",180
40207510,"driver",,1,69,3,53596,"54037C",180
40207511,"programming",,1,24,3,53596,"54037C",180
40207512,"driver",,2,71,3,53596,"94915D",180
40207513,"programming",,2,20,1,53596,"94915D",180
40207514,"driver",,3,70,3,53596,"94915F",180
40207515,"programming",,3,20,1,53596,"94915F",180
40207516,"driver",,4,67,3,53596,"54037A",180
40207517,"programming",,4,15,3,53596,"54037A",180
40207518,"driver",,5,68,3,53596,"94915A",180
40207519,"programming",,5,10,3,53596,"94915A",180
40207520,"driver",,6,44,3,53596,"1986X",180
40207521,"programming",,6,23,3,53596,"1986X",180
40207522,"driver",,7,32,3,53596,"2226A",180
40207523,"programming",,7,34,2,53596,"2226A",180
40207524,"driver",,8,46,3,53596,"94915G",180
40207525,"programming",,8,20,2,53596,"94915G",180
40207526,"driver",,9,44,3,53596,"2226B",180
40207527,"programming",,9,20,3,53596,"2226B",180
40207528,"driver",,10,34,1,53596,"94915E",180
40207529,"programming",,10,20,2,53596,"94915E",180
40207530,"driver",,11,33,3,53596,"21169J",180
40207531,"programming",,11,15,3,53596,"21169J",180
40207532,"driver",,12,22,2,53596,"86832G",180
40207533,"programming",,12,21,1,53596,"86832G",180
40207534,"driver",,13,33,3,53596,"1986S",180
40207535,"programming",,13,10,3,53596,"1986S",180
40207536,"driver",,14,20,1,53596,"94915B",180
40207537,"programming",,14,21,2,53596,"94915B",180
40207538,"driver",,15,20,1,53596,"54037B",180
40207539,"programming",,15,15,3,53596,"54037B",180
40207540,"driver",,16,35,2,53596,"94915C",180
40207541,"programming",,16,0,0,53596,"94915C",180
40207542,"driver",,17,34,3,53596,"86832F",180
40207543,"programming",,17,0,0,53596,"86832F",180
40207544,"driver",,18,28,2,53596,"1986T",180
40207545,"programming",,18,5,2,53596,"1986T",180
40207546,"driver",,19,25,1,53596,"89754A",180
40207547,"programming",,19,0,0,53596,"89754A",180
40207548,"driver",,20,25,1,53596,"94915H",180
40207549,"programming",,20,0,0,53596,"94915H",180
40207550,"driver",,21,24,3,53596,"86832H",180
40207551,"programming",,21,0,0,53596,"86832H",180
40207552,"driver",,22,0,0,53596,"2226C",180
40207553,"programming",,22,20,1,53596,"2226C",180
40207554,"driver",,23,20,1,53596,"86832E",180
40207555,"programming",,23,0,0,53596,"86832E",180
41517318,"driver",,1,97,2,55145,"26862D",180
41517319,"programming",,1,75,2,55145,"26862D",180
41517320,"driver",,2,88,2,55145,"66186A",180
41517321,"programming",,2,72,3,55145,"66186A",180
41517322,"driver",,3,90,2,55145,"26862A",180
41517323,"programming",,3,69,2,55145,"26862A",180
41517324,"driver",,4,80,1,55145,"26862H",180
41517325,"programming",,4,64,1,55145,"26862H",180
41517326,"driver",,5,85,3,55145,"60667C",180
41517327,"programming",,5,36,3,55145,"60667C",180
41517328,"driver",,6,79,3,55145,"26862E",180
41517329,"programming",,6,34,3,55145,"26862E",180
41517330,"driver",,7,100,3,55145,"66186D",180
41517331,"programming",,7,13,3,55145,"66186D",180
41517332,"driver",,8,88,3,55145,"66186C",180
41517333,"programming",,8,14,3,55145,"66186C",180
41517334,"driver",,9,77,1,55145,"66196E",180
41517335,"programming",,9,17,1,55145,"66196E",180
41517336,"driver",,10,83,2,55145,"60667D",180
41517337,"programming",,10,0,0,55145,"60667D",180
41517338,"driver",,11,23,1,55145,"55267A",180
41517339,"programming",,11,0,1,55145,"55267A",180
42462568,"driver",,1,122,2,55291,"28111U",180
42462569,"programming",,1,94,3,55291,"28111U",180
42462570,"driver",,2,110,2,55291,"32680E",180
42462571,"programming",,2,103,2,55291,"32680E",180
42462572,"driver",,3,115,1,55291,"32680C",180
42462573,"programming",,3,87,2,55291,"32680C",180
42462574,"driver",,4,94,3,55291,"1266B",180
42462575,"programming",,4,84,3,55291,"1266B",180
42462576,"driver",,5,90,3,55291,"61823C",180
42462577,"programming",,5,62,3,55291,"61823C",180
42462578,"driver",,6,94,1,55291,"61823D",180
42462579,"programming",,6,24,3,55291,"61823D",180
42462580,"driver",,7,84,1,55291,"28731B",180
42462581,"programming",,7,0,0,55291,"28731B",180
42462582,"driver",,8,82,1,55291,"28113F",180
42462583,"programming",,8,0,0,55291,"28113F",180
42462584,"driver",,9,71,1,55291,"11226G",180
42462585,"programming",,9,0,0,55291,"11226G",180
42462586,"driver",,10,67,1,55291,"32680D",180
42462587,"programming",,10,0,0,55291,"32680D",180
42462588,"driver",,11,58,1,55291,"28988A",180
42462589,"programming",,11,0,0,55291,"28988A",180
42462590,"driver",,12,56,2,55291,"28731D",180
